billing_month	imsi	invoice_rows_per_card_month	charge_type_count	charge_types_observed
2025-09	083901821037071017	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821037071039	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821037071520	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821037071841	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821037075439	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821037076187	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821037076394	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821037076795	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821037079308	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821037160916	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821037161678	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821037162278	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821037162567	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821037162971	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821037168663	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821037170725	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821037174753	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821037178197	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821037179220	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821037261392	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821037265029	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821037268222	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821037269062	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821037863725	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821037864312	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821037864420	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821037864835	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821037865642	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821037866345	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821037868680	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821037869205	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821037869748	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821037954862	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821037958910	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821037959900	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821037961491	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821037961642	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821037962837	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821037963808	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821037967345	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821037967572	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821046770860	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821046872059	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821046878201	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821047283956	2	2	["Full Rate","Prorated-in Charge (Activated SEPT)"]
2025-09	083901821047384837	2	2	["Full Rate","Prorated-in Charge (Activated SEPT)"]
2025-09	083901821047480334	2	2	["Full Rate","Prorated-in Charge (Activated SEPT)"]
2025-09	083901821047481537	2	2	["Full Rate","Prorated-in Charge (Activated SEPT)"]
2025-09	083901821047488800	2	2	["Full Rate","Prorated-in Charge (Activated SEPT)"]
2025-09	083901821047489668	2	2	["Full Rate","Prorated-in Charge (Activated SEPT)"]
2025-09	083901821047584697	2	2	["Full Rate","Prorated-in Charge (Activated SEPT)"]
2025-09	083901821047589510	2	2	["Full Rate","Prorated-in Charge (Activated SEPT)"]
2025-09	083901821055051043	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055057027	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055057071	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055150272	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055155065	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055254693	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055350722	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055351952	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055351958	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055352810	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055353742	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055353973	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055354277	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055354840	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055354998	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055355534	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055355875	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055356791	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055356859	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055356861	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055358602	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055358740	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055358843	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055358906	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055358940	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055358945	2	2	["Partial Charge (Activated AUG)","Prorated-out Charge (Activated SEPT)"]
2025-09	083901821055359753	2	2	["Partial Charge (Activated AUG)","Prorated-out Charge (Activated SEPT)"]
2025-09	083901821055359999	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055450148	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055450545	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055451554	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055451793	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055452121	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055452275	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055452486	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055452908	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055452920	2	2	["Partial Charge (Activated AUG)","Prorated-out Charge (Activated SEPT)"]
2025-09	083901821055453523	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055453850	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055454724	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055455232	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055455247	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055455264	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055455282	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055455414	2	2	["Partial Charge (Activated AUG)","Prorated-out Charge (Activated SEPT)"]
2025-09	083901821055455998	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055456018	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055456041	2	2	["Partial Charge (Activated AUG)","Prorated-out Charge (Activated SEPT)"]
2025-09	083901821055456334	2	2	["Partial Charge (Activated AUG)","Prorated-out Charge (Activated SEPT)"]
2025-09	083901821055456348	2	2	["Partial Charge (Activated AUG)","Prorated-out Charge (Activated SEPT)"]
2025-09	083901821055456469	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055456645	2	2	["Partial Charge (Activated AUG)","Prorated-out Charge (Activated SEPT)"]
2025-09	083901821055456682	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055457357	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055457737	2	2	["Partial Charge (Activated AUG)","Prorated-out Charge (Activated SEPT)"]
2025-09	083901821055457770	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055457845	2	2	["Partial Charge (Activated AUG)","Prorated-out Charge (Activated SEPT)"]
2025-09	083901821055457848	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055457898	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055458332	2	2	["Partial Charge (Activated AUG)","Prorated-out Charge (Activated SEPT)"]
2025-09	083901821055458362	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055458457	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055459135	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055459422	2	2	["Partial Charge (Activated AUG)","Prorated-out Charge (Activated SEPT)"]
2025-09	083901821055459749	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055550418	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055550439	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055550474	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055551103	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055551365	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055551373	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055551441	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055551643	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055552128	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055552252	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055552594	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055552619	2	2	["Partial Charge (Activated AUG)","Prorated-out Charge (Activated SEPT)"]
2025-09	083901821055553407	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055553450	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055553510	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055553562	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055553588	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055553665	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055553852	2	2	["Partial Charge (Activated AUG)","Prorated-out Charge (Activated SEPT)"]
2025-09	083901821055554569	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055554781	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055555146	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055555216	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055555232	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055555975	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055556111	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055556149	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055556257	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055556454	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055556566	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055556578	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055556730	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055556747	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055556757	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055556871	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055557014	2	2	["Partial Charge (Activated AUG)","Prorated-out Charge (Activated SEPT)"]
2025-09	083901821055557216	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055557572	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055557610	2	2	["Partial Charge (Activated AUG)","Prorated-out Charge (Activated SEPT)"]
2025-09	083901821055557793	2	2	["Partial Charge (Activated AUG)","Prorated-out Charge (Activated SEPT)"]
2025-09	083901821055558139	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055558168	2	2	["Partial Charge (Activated AUG)","Prorated-out Charge (Activated SEPT)"]
2025-09	083901821055558270	2	2	["Partial Charge (Activated AUG)","Prorated-out Charge (Activated SEPT)"]
2025-09	083901821055558617	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055558647	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055558709	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055558997	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055559316	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055559489	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055559990	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055650043	2	2	["Partial Charge (Activated AUG)","Prorated-out Charge (Activated SEPT)"]
2025-09	083901821055650057	2	2	["Partial Charge (Activated AUG)","Prorated-out Charge (Activated SEPT)"]
2025-09	083901821055650608	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055650617	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055651068	2	2	["Partial Charge (Activated AUG)","Prorated-out Charge (Activated SEPT)"]
2025-09	083901821055651207	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055651432	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055651642	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055652049	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055652130	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055653219	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055653471	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055653633	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055654643	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055654688	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055655099	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055655163	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055656352	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055656418	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055657354	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055657421	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055658497	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055659001	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055659010	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055659345	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055741729	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055841186	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055846172	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055847258	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055849128	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055849571	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055942195	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055943189	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821055944934	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821063030914	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821063035848	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821063037688	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821063134782	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821063135994	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821063136375	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821063137996	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821063138917	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821063234690	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821063235504	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821063236985	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821063238380	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821063239816	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821063332746	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821063333950	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821063334508	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821063436687	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821063532554	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821063533055	2	2	["Full Rate","Partial Charge (Activated AUG)"]
2025-09	083901821063533656	2	2	["Full Rate","Partial Charge (Activated AUG)"]
